Start_Date,Data Value,Date
12/01/2008,19.9,2008-12-01
01/01/2015,17.08,2015-01-01
01/01/2020,13.78,2020-01-01
12/01/2008,14.68,2008-12-01
12/01/2010,14.27,2010-12-01
12/01/2018,13.95,2018-12-01
01/01/2020,10.55,2020-01-01
01/01/2021,18.56,2021-01-01
01/01/2021,14.28,2021-01-01
12/01/2014,26.47,2014-12-01
01/01/2017,22.44,2017-01-01
01/01/2021,17.96,2021-01-01
12/01/2014,26.86,2014-12-01
01/01/2017,22.33,2017-01-01
12/01/2014,25.52,2014-12-01
01/01/2021,16.4,2021-01-01
12/01/2009,25.32,2009-12-01
06/01/2017,7.81,2017-06-01
06/01/2017,15.77,2017-06-01
12/01/2016,26.77,2016-12-01
06/01/2020,12.85,2020-06-01
12/01/2011,25.94,2011-12-01
12/01/2009,21.8,2009-12-01
01/01/2015,22.95,2015-01-01
01/01/2020,18.78,2020-01-01
01/01/2015,19.1,2015-01-01
01/01/2015,20.12,2015-01-01
12/01/2018,21.53,2018-12-01
06/01/2014,15.44,2014-06-01
01/01/2020,16.8,2020-01-01
12/01/2018,20.23,2018-12-01
06/01/2014,14.65,2014-06-01
01/01/2020,15.47,2020-01-01
06/01/2014,12.99,2014-06-01
01/01/2020,13.45,2020-01-01
12/01/2018,24.36,2018-12-01
12/01/2008,18.41,2008-12-01
01/01/2015,21.11,2015-01-01
06/01/2017,18.76,2017-06-01
12/01/2016,28.23,2016-12-01
06/01/2017,18.48,2017-06-01
06/01/2018,11.62,2018-06-01
06/01/2018,13.45,2018-06-01
12/01/2013,20.09,2013-12-01
12/01/2014,26.21,2014-12-01
12/01/2012,15.4,2012-12-01
12/01/2014,24.41,2014-12-01
12/01/2012,20.57,2012-12-01
01/01/2017,18.76,2017-01-01
06/01/2017,8.22,2017-06-01
06/01/2020,6.54,2020-06-01
12/01/2009,7.95,2009-12-01
12/01/2011,6.73,2011-12-01
12/01/2014,10.31,2014-12-01
12/01/2012,9.71,2012-12-01
01/01/2017,8.09,2017-01-01
06/01/2018,8.87,2018-06-01
06/01/2017,10.04,2017-06-01
12/01/2016,8.43,2016-12-01
12/01/2011,8.82,2011-12-01
12/01/2013,8.65,2013-12-01
06/01/2018,8.5,2018-06-01
12/01/2013,8.92,2013-12-01
06/01/2017,9.18,2017-06-01
06/01/2020,7.17,2020-06-01
06/01/2020,6.84,2020-06-01
12/01/2013,8.29,2013-12-01
06/01/2017,8.63,2017-06-01
12/01/2016,7.84,2016-12-01
06/01/2009,10.36,2009-06-01
12/01/2014,8.37,2014-12-01
01/01/2021,6.37,2021-01-01
12/01/2014,9.95,2014-12-01
01/01/2021,6.69,2021-01-01
12/01/2012,8.71,2012-12-01
06/01/2009,10.34,2009-06-01
12/01/2012,8.38,2012-12-01
01/01/2017,7.16,2017-01-01
01/01/2017,7.01,2017-01-01
12/01/2009,9.95,2009-12-01
06/01/2020,6.83,2020-06-01
06/01/2017,8.65,2017-06-01
12/01/2016,7.89,2016-12-01
06/01/2018,8.23,2018-06-01
12/01/2010,32.07,2010-12-01
06/01/2009,23.51,2009-06-01
01/01/2021,15.81,2021-01-01
06/01/2017,26.35,2017-06-01
06/01/2020,29.42,2020-06-01
12/01/2009,9.11,2009-12-01
12/01/2011,8.91,2011-12-01
06/01/2018,8.0,2018-06-01
06/01/2020,6.73,2020-06-01
06/01/2012,18.82,2012-06-01
01/01/2018,15.77,2018-01-01
06/01/2021,11.09,2021-06-01
06/01/2013,16.23,2013-06-01
06/01/2012,16.29,2012-06-01
06/01/2021,10.22,2021-06-01
12/01/2008,22.39,2008-12-01
12/01/2010,21.67,2010-12-01
12/01/2018,19.89,2018-12-01
01/01/2015,21.29,2015-01-01
01/01/2020,17.34,2020-01-01
12/01/2008,31.67,2008-12-01
01/01/2019,17.07,2019-01-01
12/01/2017,25.16,2017-12-01
12/01/2013,29.41,2013-12-01
01/01/2019,18.46,2019-01-01
12/01/2008,27.99,2008-12-01
12/01/2020,25.81,2020-12-01
12/01/2015,31.05,2015-12-01
06/01/2010,21.71,2010-06-01
06/01/2011,20.25,2011-06-01
12/01/2015,23.64,2015-12-01
06/01/2016,16.3,2016-06-01
06/01/2011,17.23,2011-06-01
06/01/2010,17.72,2010-06-01
01/01/2009,178.4,2009-01-01
01/01/2015,124.6,2015-01-01
01/01/2015,167.2,2015-01-01
01/01/2009,32.8,2009-01-01
12/01/2016,28.51,2016-12-01
12/01/2016,7.76,2016-12-01
12/01/2011,8.45,2011-12-01
12/01/2014,10.05,2014-12-01
01/01/2017,8.35,2017-01-01
06/01/2018,12.85,2018-06-01
12/01/2013,9.21,2013-12-01
06/01/2017,9.0,2017-06-01
06/01/2020,6.85,2020-06-01
12/01/2013,9.16,2013-12-01
06/01/2020,7.15,2020-06-01
12/01/2016,8.12,2016-12-01
12/01/2014,10.85,2014-12-01
12/01/2014,13.2,2014-12-01
12/01/2012,8.82,2012-12-01
12/01/2013,9.99,2013-12-01
12/01/2009,9.57,2009-12-01
12/01/2016,7.81,2016-12-01
06/01/2017,9.25,2017-06-01
06/01/2018,8.33,2018-06-01
12/01/2009,13.18,2009-12-01
06/01/2018,11.25,2018-06-01
06/01/2017,9.26,2017-06-01
06/01/2018,8.65,2018-06-01
12/01/2016,8.23,2016-12-01
12/01/2014,24.66,2014-12-01
01/01/2017,17.92,2017-01-01
12/01/2013,20.91,2013-12-01
06/01/2018,13.22,2018-06-01
06/01/2020,11.4,2020-06-01
06/01/2017,27.24,2017-06-01
06/01/2017,9.18,2017-06-01
12/01/2016,7.23,2016-12-01
06/01/2017,8.43,2017-06-01
06/01/2018,7.65,2018-06-01
06/01/2009,10.58,2009-06-01
12/01/2010,11.97,2010-12-01
12/01/2012,8.11,2012-12-01
06/01/2017,28.42,2017-06-01
06/01/2009,27.63,2009-06-01
06/01/2020,27.39,2020-06-01
06/01/2018,29.7,2018-06-01
06/01/2013,17.22,2013-06-01
06/01/2012,17.78,2012-06-01
01/01/2018,25.32,2018-01-01
06/01/2013,26.19,2013-06-01
06/01/2012,27.46,2012-06-01
06/01/2021,17.82,2021-06-01
01/01/2018,21.13,2018-01-01
12/31/2015,16.86,2015-12-31
01/01/2018,19.5,2018-01-01
01/01/2018,21.09,2018-01-01
06/01/2021,14.53,2021-06-01
12/01/2018,16.05,2018-12-01
01/01/2020,11.49,2020-01-01
01/01/2020,17.63,2020-01-01
01/01/2015,22.4,2015-01-01
12/01/2017,27.01,2017-12-01
12/01/2008,30.52,2008-12-01
12/01/2017,30.19,2017-12-01
12/01/2008,39.68,2008-12-01
12/01/2013,24.27,2013-12-01
01/01/2019,15.05,2019-01-01
12/01/2010,12.67,2010-12-01
06/01/2009,10.83,2009-06-01
06/01/2009,10.88,2009-06-01
12/01/2012,8.69,2012-12-01
01/01/2017,7.49,2017-01-01
06/01/2009,10.33,2009-06-01
12/01/2010,11.79,2010-12-01
12/01/2012,8.16,2012-12-01
06/01/2009,26.9,2009-06-01
06/01/2009,26.7,2009-06-01
12/31/2015,20.07,2015-12-31
01/01/2018,19.82,2018-01-01
06/01/2021,14.26,2021-06-01
06/01/2012,16.97,2012-06-01
12/31/2015,18.94,2015-12-31
06/01/2012,12.42,2012-06-01
06/01/2013,11.98,2013-06-01
06/01/2013,19.35,2013-06-01
06/01/2012,19.68,2012-06-01
12/31/2015,20.79,2015-12-31
12/01/2010,23.62,2010-12-01
06/01/2014,15.04,2014-06-01
12/01/2010,19.24,2010-12-01
12/01/2008,20.26,2008-12-01
06/01/2014,11.2,2014-06-01
12/01/2008,27.55,2008-12-01
12/01/2010,25.92,2010-12-01
01/01/2015,21.26,2015-01-01
01/01/2020,17.47,2020-01-01
12/01/2013,32.23,2013-12-01
12/01/2008,30.82,2008-12-01
01/01/2019,18.75,2019-01-01
12/01/2008,29.68,2008-12-01
12/01/2017,25.96,2017-12-01
01/01/2019,18.4,2019-01-01
12/01/2008,34.5,2008-12-01
06/01/2016,15.53,2016-06-01
12/01/2020,22.38,2020-12-01
12/01/2015,24.83,2015-12-01
12/01/2020,22.12,2020-12-01
06/01/2010,20.53,2010-06-01
06/01/2011,19.4,2011-06-01
06/01/2010,29.66,2010-06-01
06/01/2011,29.44,2011-06-01
06/01/2010,16.26,2010-06-01
06/01/2011,16.24,2011-06-01
12/01/2015,24.39,2015-12-01
06/01/2015,16.41,2015-06-01
12/01/2009,23.88,2009-12-01
01/01/2009,19.5,2009-01-01
01/01/2009,111.8,2009-01-01
01/01/2009,70.5,2009-01-01
01/01/2015,15.8,2015-01-01
06/01/2015,23.01,2015-06-01
12/01/2012,32.72,2012-12-01
12/01/2009,31.83,2009-12-01
06/01/2015,22.41,2015-06-01
12/01/2009,19.33,2009-12-01
06/01/2009,26.99,2009-06-01
06/01/2009,25.45,2009-06-01
06/01/2009,26.26,2009-06-01
06/01/2009,24.87,2009-06-01
12/01/2013,28.44,2013-12-01
12/01/2013,25.43,2013-12-01
12/01/2013,29.76,2013-12-01
01/01/2019,18.35,2019-01-01
01/01/2019,18.16,2019-01-01
06/01/2010,22.1,2010-06-01
12/01/2015,23.92,2015-12-01
12/01/2020,21.51,2020-12-01
06/01/2016,13.96,2016-06-01
06/01/2011,14.28,2011-06-01
06/01/2010,14.3,2010-06-01
06/01/2010,21.54,2010-06-01
06/01/2011,21.38,2011-06-01
06/01/2016,16.02,2016-06-01
12/01/2015,25.21,2015-12-01
12/01/2012,26.69,2012-12-01
12/01/2009,25.0,2009-12-01
12/01/2019,25.84,2019-12-01
01/01/2009,128.2,2009-01-01
01/01/2015,194.7,2015-01-01
01/01/2009,115.8,2009-01-01
01/01/2009,80.0,2009-01-01
01/02/2012,81.79,2012-01-02
01/01/2015,84.2,2015-01-01
01/01/2015,44.5,2015-01-01
01/01/2015,14.2,2015-01-01
01/01/2015,69.6,2015-01-01
12/01/2019,29.78,2019-12-01
06/01/2009,23.39,2009-06-01
06/01/2009,22.3,2009-06-01
12/01/2014,9.73,2014-12-01
01/01/2017,8.17,2017-01-01
12/01/2013,8.97,2013-12-01
12/01/2011,8.42,2011-12-01
12/01/2011,11.01,2011-12-01
06/01/2017,9.87,2017-06-01
06/01/2018,9.31,2018-06-01
12/01/2010,10.28,2010-12-01
06/01/2009,9.6,2009-06-01
06/01/2017,8.92,2017-06-01
12/01/2016,8.04,2016-12-01
06/01/2020,7.06,2020-06-01
12/01/2009,9.58,2009-12-01
12/01/2013,7.69,2013-12-01
06/01/2017,7.73,2017-06-01
12/01/2016,7.29,2016-12-01
01/01/2021,18.06,2021-01-01
12/01/2016,24.72,2016-12-01
06/01/2020,15.07,2020-06-01
06/01/2017,30.28,2017-06-01
06/01/2018,31.29,2018-06-01
06/01/2020,31.56,2020-06-01
06/01/2009,24.37,2009-06-01
06/01/2017,25.57,2017-06-01
06/01/2020,29.0,2020-06-01
06/01/2018,7.75,2018-06-01
12/01/2014,9.27,2014-12-01
01/01/2021,6.47,2021-01-01
06/01/2012,23.57,2012-06-01
12/31/2015,19.15,2015-12-31
06/01/2012,8.11,2012-06-01
06/01/2013,7.88,2013-06-01
12/31/2015,18.2,2015-12-31
12/01/2018,21.31,2018-12-01
01/01/2015,19.26,2015-01-01
12/01/2008,36.35,2008-12-01
12/01/2017,27.27,2017-12-01
12/01/2013,26.19,2013-12-01
01/01/2019,16.23,2019-01-01
12/01/2008,20.89,2008-12-01
12/01/2013,22.58,2013-12-01
12/01/2017,24.45,2017-12-01
12/01/2017,23.47,2017-12-01
12/01/2017,25.9,2017-12-01
06/01/2011,25.77,2011-06-01
06/01/2010,26.69,2010-06-01
06/01/2016,19.1,2016-06-01
06/01/2010,9.96,2010-06-01
06/01/2011,9.81,2011-06-01
06/01/2016,6.1,2016-06-01
06/01/2016,14.0,2016-06-01
12/01/2012,30.62,2012-12-01
12/01/2019,28.15,2019-12-01
01/01/2009,153.2,2009-01-01
01/01/2015,105.2,2015-01-01
01/01/2009,21.0,2009-01-01
12/01/2009,23.77,2009-12-01
12/01/2012,18.77,2012-12-01
12/01/2009,13.95,2009-12-01
06/01/2019,7.22,2019-06-01
06/01/2015,14.4,2015-06-01
06/01/2015,13.99,2015-06-01
01/02/2012,24.44,2012-01-02
06/01/2015,23.42,2015-06-01
06/01/2019,23.07,2019-06-01
12/01/2019,32.57,2019-12-01
12/01/2012,26.22,2012-12-01
12/01/2009,24.44,2009-12-01
06/01/2019,10.37,2019-06-01
06/01/2019,12.97,2019-06-01
12/01/2009,21.28,2009-12-01
06/01/2009,24.53,2009-06-01
01/01/2016,26.1,2016-01-01
01/01/2005,23.8,2005-01-01
01/01/2016,36.4,2016-01-01
01/01/2016,53.5,2016-01-01
01/01/2005,37.9,2005-01-01
01/01/2016,16.7,2016-01-01
01/01/2005,53.1,2005-01-01
01/01/2016,59.7,2016-01-01
01/01/2016,44.9,2016-01-01
01/01/2005,36.5,2005-01-01
01/01/2016,26.4,2016-01-01
01/01/2009,95.4,2009-01-01
01/01/2009,35.0,2009-01-01
01/01/2005,114.4,2005-01-01
01/01/2005,108.2,2005-01-01
01/02/2012,91.18,2012-01-02
01/02/2012,27.98,2012-01-02
01/01/2009,13.5,2009-01-01
12/01/2010,31.5,2010-12-01
06/01/2009,21.16,2009-06-01
12/01/2012,21.1,2012-12-01
12/01/2014,25.25,2014-12-01
01/01/2017,19.33,2017-01-01
12/01/2017,22.82,2017-12-01
01/01/2019,15.17,2019-01-01
12/01/2008,32.51,2008-12-01
12/01/2017,24.42,2017-12-01
12/01/2012,27.11,2012-12-01
06/01/2015,15.97,2015-06-01
12/01/2019,27.58,2019-12-01
06/01/2015,14.98,2015-06-01
12/01/2012,24.13,2012-12-01
06/01/2019,14.38,2019-06-01
12/01/2019,24.76,2019-12-01
01/01/2009,12.4,2009-01-01
01/01/2015,19.4,2015-01-01
01/02/2012,20.75,2012-01-02
01/02/2012,8.38,2012-01-02
01/01/2015,6.7,2015-01-01
12/01/2014,10.15,2014-12-01
01/01/2017,7.4,2017-01-01
01/01/2021,6.55,2021-01-01
01/01/2021,6.43,2021-01-01
12/01/2010,12.08,2010-12-01
12/01/2014,8.76,2014-12-01
12/01/2012,8.23,2012-12-01
12/01/2010,12.41,2010-12-01
06/01/2009,10.67,2009-06-01
12/01/2012,8.71,2012-12-01
01/01/2016,25.3,2016-01-01
01/01/2005,15.9,2005-01-01
01/01/2016,30.5,2016-01-01
01/01/2005,21.1,2005-01-01
01/01/2016,37.2,2016-01-01
01/01/2005,45.7,2005-01-01
01/01/2005,4.9,2005-01-01
01/01/2016,27.0,2016-01-01
01/01/2009,25.7,2009-01-01
01/01/2009,45.7,2009-01-01
01/01/2009,47.8,2009-01-01
01/01/2005,13.0,2005-01-01
01/01/2005,14.8,2005-01-01
01/02/2012,117.38,2012-01-02
01/01/2015,9.3,2015-01-01
01/01/2015,39.0,2015-01-01
12/01/2010,23.17,2010-12-01
06/01/2009,12.89,2009-06-01
12/01/2012,13.77,2012-12-01
12/01/2014,19.58,2014-12-01
06/01/2009,17.45,2009-06-01
12/01/2010,27.18,2010-12-01
12/01/2008,33.61,2008-12-01
12/01/2013,28.68,2013-12-01
01/01/2019,16.66,2019-01-01
12/01/2013,26.86,2013-12-01
01/01/2019,10.04,2019-01-01
12/01/2017,21.61,2017-12-01
12/01/2017,28.62,2017-12-01
12/01/2013,25.34,2013-12-01
06/01/2009,21.59,2009-06-01
01/01/2016,37.0,2016-01-01
01/01/2005,30.1,2005-01-01
12/01/2010,31.75,2010-12-01
01/01/2021,16.91,2021-01-01
06/01/2009,22.96,2009-06-01
12/01/2012,22.82,2012-12-01
01/01/2005,122.3,2005-01-01
01/01/2005,30.6,2005-01-01
01/01/2015,104.6,2015-01-01
01/02/2012,83.7,2012-01-02
01/02/2012,39.6,2012-01-02
12/01/2014,18.2,2014-12-01
12/01/2013,25.87,2013-12-01
01/01/2019,16.27,2019-01-01
12/01/2013,25.35,2013-12-01
01/01/2019,13.14,2019-01-01
12/01/2008,29.22,2008-12-01
01/01/2019,15.13,2019-01-01
12/01/2017,23.83,2017-12-01
12/01/2013,39.35,2013-12-01
12/01/2013,33.98,2013-12-01
01/01/2019,23.56,2019-01-01
12/01/2019,25.29,2019-12-01
06/01/2019,13.14,2019-06-01
12/01/2009,22.7,2009-12-01
12/01/2019,25.56,2019-12-01
06/01/2019,12.75,2019-06-01
06/01/2019,9.24,2019-06-01
12/01/2019,23.92,2019-12-01
12/01/2012,22.95,2012-12-01
12/01/2011,20.01,2011-12-01
01/01/2009,10.5,2009-01-01
06/01/2009,33.69,2009-06-01
06/01/2009,23.55,2009-06-01
01/01/2016,19.4,2016-01-01
01/01/2016,23.9,2016-01-01
01/01/2016,17.0,2016-01-01
01/01/2005,51.3,2005-01-01
01/01/2005,5.3,2005-01-01
01/01/2016,20.5,2016-01-01
01/01/2016,34.1,2016-01-01
01/01/2005,100.1,2005-01-01
01/01/2015,71.4,2015-01-01
01/01/2015,23.2,2015-01-01
12/01/2014,20.58,2014-12-01
01/01/2017,12.55,2017-01-01
01/01/2017,18.45,2017-01-01
01/01/2021,15.66,2021-01-01
12/01/2012,18.71,2012-12-01
06/01/2009,19.23,2009-06-01
12/01/2017,27.7,2017-12-01
01/01/2019,19.67,2019-01-01
12/01/2008,36.38,2008-12-01
01/01/2019,20.8,2019-01-01
12/01/2012,25.3,2012-12-01
12/01/2012,22.38,2012-12-01
06/01/2019,12.8,2019-06-01
12/01/2019,22.22,2019-12-01
06/01/2015,16.54,2015-06-01
12/01/2019,28.7,2019-12-01
12/01/2011,20.67,2011-12-01
01/01/2009,18.2,2009-01-01
01/01/2015,13.2,2015-01-01
12/01/2009,19.74,2009-12-01
12/01/2019,21.56,2019-12-01
06/01/2009,21.92,2009-06-01
06/01/2009,26.58,2009-06-01
06/01/2009,27.2,2009-06-01
01/01/2016,28.8,2016-01-01
01/01/2005,44.4,2005-01-01
01/01/2005,7.7,2005-01-01
01/01/2016,7.0,2016-01-01
01/01/2016,48.8,2016-01-01
01/01/2005,30.8,2005-01-01
01/01/2016,26.2,2016-01-01
01/01/2005,18.6,2005-01-01
01/01/2021,15.13,2021-01-01
01/01/2009,64.5,2009-01-01
01/01/2009,28.1,2009-01-01
01/01/2005,36.6,2005-01-01
01/01/2005,36.7,2005-01-01
01/01/2005,66.4,2005-01-01
01/01/2005,62.6,2005-01-01
01/01/2015,32.9,2015-01-01
06/01/2009,17.65,2009-06-01
12/01/2010,28.73,2010-12-01
12/01/2012,19.04,2012-12-01
12/01/2013,26.86,2013-12-01
12/01/2017,22.6,2017-12-01
01/01/2019,15.73,2019-01-01
01/01/2019,20.24,2019-01-01
06/01/2019,19.22,2019-06-01
12/01/2019,29.27,2019-12-01
06/01/2020,6.96,2020-06-01
06/01/2018,8.63,2018-06-01
06/01/2009,10.85,2009-06-01
12/01/2012,8.76,2012-12-01
06/01/2017,21.32,2017-06-01
06/01/2018,22.91,2018-06-01
01/01/2018,31.1,2018-01-01
06/01/2014,15.48,2014-06-01
06/01/2014,13.71,2014-06-01
12/01/2017,26.49,2017-12-01
01/01/2019,14.67,2019-01-01
12/01/2013,27.51,2013-12-01
01/01/2019,15.43,2019-01-01
06/01/2016,17.67,2016-06-01
12/01/2020,22.89,2020-12-01
06/01/2015,18.84,2015-06-01
01/01/2009,73.4,2009-01-01
01/01/2005,99.3,2005-01-01
01/02/2012,76.93,2012-01-02
01/01/2009,291.1,2009-01-01
01/01/2009,47.7,2009-01-01
06/01/2015,29.69,2015-06-01
06/01/2019,13.24,2019-06-01
06/01/2009,26.1,2009-06-01
01/01/2016,39.7,2016-01-01
01/01/2016,45.2,2016-01-01
01/01/2016,20.8,2016-01-01
01/01/2009,40.7,2009-01-01
01/01/2009,17.2,2009-01-01
01/01/2005,69.4,2005-01-01
12/01/2014,9.17,2014-12-01
01/01/2017,7.35,2017-01-01
12/01/2009,9.54,2009-12-01
12/01/2011,9.23,2011-12-01
12/01/2013,8.65,2013-12-01
06/01/2020,7.05,2020-06-01
12/01/2013,8.85,2013-12-01
06/01/2017,8.85,2017-06-01
06/01/2018,8.33,2018-06-01
12/01/2013,9.84,2013-12-01
12/01/2009,11.89,2009-12-01
12/01/2013,8.68,2013-12-01
12/01/2011,8.48,2011-12-01
06/01/2017,8.35,2017-06-01
12/01/2016,7.28,2016-12-01
06/01/2018,7.74,2018-06-01
06/01/2020,6.6,2020-06-01
12/01/2009,9.27,2009-12-01
12/01/2018,10.74,2018-12-01
12/01/2018,7.8,2018-12-01
06/01/2014,8.65,2014-06-01
12/01/2012,9.06,2012-12-01
01/01/2021,6.58,2021-01-01
12/01/2014,10.65,2014-12-01
01/01/2017,8.16,2017-01-01
01/01/2017,8.85,2017-01-01
06/01/2009,10.23,2009-06-01
06/01/2009,10.56,2009-06-01
01/01/2019,7.15,2019-01-01
01/01/2015,8.91,2015-01-01
01/01/2020,6.31,2020-01-01
01/01/2020,6.12,2020-01-01
12/01/2012,25.67,2012-12-01
12/01/2009,23.43,2009-12-01
12/01/2012,28.3,2012-12-01
12/01/2009,19.01,2009-12-01
06/01/2015,11.07,2015-06-01
12/01/2019,17.57,2019-12-01
06/01/2019,7.33,2019-06-01
12/01/2019,20.09,2019-12-01
12/01/2011,20.87,2011-12-01
12/01/2011,17.34,2011-12-01
01/01/2009,11.8,2009-01-01
01/01/2009,12.6,2009-01-01
01/01/2009,18.8,2009-01-01
01/01/2015,8.8,2015-01-01
01/02/2012,6.08,2012-01-02
01/01/2015,9.6,2015-01-01
01/01/2017,7.69,2017-01-01
01/01/2021,6.76,2021-01-01
12/01/2014,10.03,2014-12-01
01/01/2021,7.1,2021-01-01
12/01/2012,8.05,2012-12-01
01/01/2017,9.06,2017-01-01
12/01/2009,8.85,2009-12-01
12/01/2011,6.73,2011-12-01
12/01/2009,7.95,2009-12-01
12/01/2013,7.69,2013-12-01
12/01/2013,8.62,2013-12-01
06/01/2018,7.83,2018-06-01
12/01/2013,8.02,2013-12-01
12/01/2016,7.7,2016-12-01
01/01/2015,9.85,2015-01-01
12/01/2018,8.32,2018-12-01
01/01/2009,12.7,2009-01-01
01/02/2012,11.07,2012-01-02
01/01/2015,11.9,2015-01-01
01/01/2017,6.99,2017-01-01
12/01/2010,12.91,2010-12-01
12/01/2012,8.82,2012-12-01
12/01/2012,7.84,2012-12-01
12/01/2011,8.45,2011-12-01
12/01/2009,9.67,2009-12-01
12/01/2011,8.8,2011-12-01
06/01/2017,8.43,2017-06-01
06/01/2020,6.69,2020-06-01
06/01/2018,8.02,2018-06-01
12/01/2009,9.68,2009-12-01
12/01/2008,11.37,2008-12-01
12/01/2010,11.09,2010-12-01
12/01/2018,7.43,2018-12-01
01/01/2020,6.22,2020-01-01
06/01/2014,9.39,2014-06-01
12/01/2008,11.85,2008-12-01
12/01/2010,11.26,2010-12-01
12/01/2018,9.84,2018-12-01
01/01/2020,7.51,2020-01-01
12/01/2012,8.6,2012-12-01
06/01/2009,10.35,2009-06-01
12/01/2014,12.55,2014-12-01
01/01/2017,10.33,2017-01-01
12/01/2012,10.81,2012-12-01
12/01/2010,14.62,2010-12-01
01/01/2021,8.22,2021-01-01
01/01/2017,6.94,2017-01-01
06/01/2015,14.28,2015-06-01
06/01/2015,17.27,2015-06-01
12/01/2019,21.89,2019-12-01
12/01/2011,23.15,2011-12-01
01/01/2009,10.0,2009-01-01
01/01/2009,16.6,2009-01-01
01/01/2005,18.4,2005-01-01
01/02/2012,8.23,2012-01-02
12/01/2009,9.34,2009-12-01
12/01/2013,8.79,2013-12-01
06/01/2017,8.61,2017-06-01
12/01/2016,7.36,2016-12-01
06/01/2018,7.84,2018-06-01
06/01/2017,10.23,2017-06-01
12/31/2015,9.1,2015-12-31
06/01/2021,8.9,2021-06-01
01/01/2015,9.29,2015-01-01
01/01/2020,6.36,2020-01-01
12/01/2008,11.55,2008-12-01
12/01/2010,11.13,2010-12-01
06/01/2014,8.94,2014-06-01
12/01/2018,7.84,2018-12-01
12/01/2018,6.97,2018-12-01
01/01/2017,7.41,2017-01-01
01/01/2021,6.86,2021-01-01
06/01/2009,10.75,2009-06-01
12/01/2012,9.6,2012-12-01
12/01/2017,8.39,2017-12-01
12/01/2013,12.91,2013-12-01
01/01/2019,6.37,2019-01-01
06/01/2016,9.68,2016-06-01
06/01/2015,10.96,2015-06-01
01/01/2005,22.2,2005-01-01
01/02/2012,57.7,2012-01-02
01/01/2015,48.4,2015-01-01
01/02/2012,16.72,2012-01-02
01/01/2015,12.7,2015-01-01
01/01/2017,18.8,2017-01-01
01/01/2021,17.51,2021-01-01
12/01/2013,27.13,2013-12-01
12/01/2008,44.2,2008-12-01
12/01/2011,20.02,2011-12-01
01/01/2009,13.1,2009-01-01
01/01/2009,9.7,2009-01-01
01/01/2005,20.7,2005-01-01
01/01/2017,7.67,2017-01-01
01/01/2021,6.96,2021-01-01
12/01/2013,9.73,2013-12-01
06/01/2018,8.9,2018-06-01
01/01/2020,6.21,2020-01-01
01/01/2015,12.28,2015-01-01
01/01/2020,9.24,2020-01-01
12/01/2010,12.14,2010-12-01
06/01/2009,10.09,2009-06-01
01/01/2017,7.05,2017-01-01
01/01/2021,8.44,2021-01-01
12/01/2014,9.21,2014-12-01
01/01/2017,7.62,2017-01-01
01/01/2021,6.52,2021-01-01
12/01/2014,9.45,2014-12-01
12/01/2010,12.61,2010-12-01
12/01/2008,10.78,2008-12-01
12/01/2013,8.03,2013-12-01
06/01/2018,8.07,2018-06-01
06/01/2017,8.36,2017-06-01
12/01/2016,7.72,2016-12-01
06/01/2020,6.58,2020-06-01
06/01/2017,9.7,2017-06-01
06/01/2018,8.38,2018-06-01
12/01/2016,22.23,2016-12-01
12/01/2016,23.61,2016-12-01
06/01/2018,9.27,2018-06-01
06/01/2017,10.99,2017-06-01
06/01/2020,9.08,2020-06-01
12/01/2016,7.31,2016-12-01
06/01/2020,6.54,2020-06-01
06/01/2018,7.83,2018-06-01
01/01/2018,13.63,2018-01-01
06/01/2013,14.63,2013-06-01
12/31/2015,16.21,2015-12-31
06/01/2021,7.97,2021-06-01
06/01/2014,12.07,2014-06-01
12/01/2013,25.41,2013-12-01
06/01/2011,15.36,2011-06-01
12/01/2015,21.13,2015-12-01
12/01/2020,21.02,2020-12-01
01/01/2009,74.8,2009-01-01
06/01/2015,10.01,2015-06-01
12/01/2009,19.14,2009-12-01
06/01/2019,13.03,2019-06-01
12/01/2019,22.52,2019-12-01
06/01/2009,27.75,2009-06-01
01/01/2016,19.7,2016-01-01
01/01/2016,22.8,2016-01-01
06/01/2009,16.02,2009-06-01
12/01/2010,25.68,2010-12-01
12/01/2015,10.55,2015-12-01
12/01/2020,7.99,2020-12-01
06/01/2010,12.39,2010-06-01
12/01/2017,8.61,2017-12-01
12/01/2013,12.57,2013-12-01
12/01/2017,9.25,2017-12-01
01/01/2019,6.7,2019-01-01
12/01/2017,8.22,2017-12-01
06/01/2016,8.55,2016-06-01
06/01/2010,11.83,2010-06-01
01/01/2015,20.3,2015-01-01
12/01/2011,25.32,2011-12-01
06/01/2010,32.46,2010-06-01
06/01/2011,32.23,2011-06-01
06/01/2016,32.98,2016-06-01
06/01/2009,24.63,2009-06-01
06/01/2016,28.23,2016-06-01
06/01/2016,7.56,2016-06-01
12/01/2011,9.59,2011-12-01
12/01/2012,9.73,2012-12-01
12/01/2014,11.05,2014-12-01
12/01/2012,8.22,2012-12-01
06/01/2009,10.73,2009-06-01
12/01/2010,11.88,2010-12-01
01/01/2017,7.05,2017-01-01
12/01/2014,8.75,2014-12-01
12/01/2011,8.9,2011-12-01
12/01/2011,8.52,2011-12-01
01/01/2020,6.28,2020-01-01
06/01/2016,32.7,2016-06-01
06/01/2009,25.58,2009-06-01
06/01/2009,22.84,2009-06-01
12/01/2012,20.3,2012-12-01
01/01/2015,10.31,2015-01-01
